V1
P32366	89
P32610	89
P32842	89
P37296	89
P39111	89
P41807	89
P48836	89
Q3E7B6	89
P32563	89
P43592	138
P46671	138
P53917	138
Q03944	138
Q05040	138
Q06001	138
P38863	205
P53378	205
P53540	205
P07261	26
P11938	26
Q01722	26
P53858	16
P28006	16
P36047	16
P43587	16
Q00816	16
P38232	16
P09624	9
P39726	9
P48015	9
P49095	9
P38211	222
P53896	222
P25580	136
P47088	136
P32363	270
P46961	270
P53306	270
P53961	270
P62651	270
Q04082	270
P38875	149
P39012	149
P41733	149
P49018	149
Q04080	149
P02829	177
P0CE41	177
P10591	177
P10592	177
P15108	177
P25491	177
P25567	177
P13902	302
P26798	302
P0CT04	63
P22217	63
P22803	63
P16474	39
Q05787	39
Q99220	39
P17967	230
P38888	230
P53159	113
Q12365	113
P32489	229
P89114	229
P33323	224
Q02721	224
P19262	9
P19955	9
P20967	9
P40850	134
P53297	134
P32334	158
Q06810	158
P39552	133
P53176	133
P19524	15
P25591	15
P39968	15
P38879	66
Q02642	66
P40314	66
P03879	309
P11325	309
P30771	98
P38798	98
P48412	98
P38996	22
P53617	22
Q00416	22
P12611	68
Q07800	68
Q07949	68
P53037	102
P53844	102
P32628	23
Q02890	23
P22216	287
P32447	287
P25694	42
P54860	23
P07266	304
Q9ZZW7	304
P53063	291
Q02792	291
P53853	296
Q07794	296
P25343	216
P39743	216
P40316	209
Q03018	209
P15303	28
P38810	28
P14832	13
P25357	13
P36124	13
P38262	13
P40480	13
P53096	13
P53685	13
Q12446	45
P38324	8
Q12098	8
P06777	8
P06838	8
P39735	8
P38632	118
P40026	118
P43124	118
Q03718	118
Q05541	118
Q07913	118
Q08204	118
Q12749	118
Q03144	60
Q03148	60
P53823	60
P32561	17
P53127	17
Q03214	17
P47057	57
Q07528	57
Q04053	57
P53312	256
P53598	256
P23594	41
Q04372	6
Q12461	41
P38881	15
P23595	41
P36149	86
P38334	86
P46944	86
Q03337	86
Q03630	86
Q03784	86
Q99394	86
P46676	13
Q12192	13
P17122	240
P40511	240
P53061	240
Q06032	240
P14291	91
P20050	91
P31111	91
Q04110	91
Q06201	91
P32908	84
P40541	84
P47037	84
Q12188	84
P38882	267
P42945	267
P53276	267
Q02931	267
Q04177	267
Q04305	267
Q06679	267
P25635	159
P40362	159
Q02354	159
Q05946	159
Q06078	159
Q12220	159
P53741	208
Q01477	208
P47111	239
Q12016	239
Q12059	117
Q99344	117
P21190	110
P39001	110
P36084	271
Q12186	271
P06787	12
P32380	12
P33419	12
P36094	12
P53865	12
P34241	156
P47108	156
P53734	156
Q05942	156
Q08287	156
P36097	123
P47168	123
P53038	123
P0CS90	3
P32335	3
P39103	3
Q3E7B2	3
P02557	71
P09733	71
P09734	71
P08964	19
P53141	19
Q06580	19
Q04439	12
P36006	12
P32492	19
P05750	168
P05756	168
P05759	168
P25443	168
P26783	168
P38011	168
P38701	168
P48589	168
Q01855	168
P02406	172
P04650	172
P05317	172
P05747	172
P14120	172
P14126	172
P26321	172
P38061	172
P41805	172
P49167	172
O14464	322
P12687	322
P14063	322
P19956	322
P20084	322
P22353	322
P22354	322
P23369	322
P25348	322
P25626	322
P25642	322
P31334	322
P32387	322
P32388	322
P32611	322
P32904	322
P35996	322
P36516	322
P36517	322
P36519	322
P36520	322
P36521	322
P36523	322
P36525	322
P36526	322
P36527	322
P36528	322
P36531	322
P36532	322
P36533	322
P36534	322
P38064	322
P40858	322
P51998	322
P53163	322
P53724	322
P53875	322
P53881	322
P53921	322
Q02204	322
Q04598	322
Q04599	322
Q06090	322
Q06630	322
Q06678	322
Q12487	322
O75012	323
P02381	323
P10662	323
P10663	323
P12686	323
P17558	323
P21771	323
P27929	323
P28778	323
P28817	323
P32344	323
P32902	323
P33759	323
P38120	323
P38175	323
P38783	323
P40033	323
P40496	323
P42847	323
P47141	323
P47150	323
P53292	323
P53305	323
P53732	323
P53733	323
P53937	323
Q01163	323
Q02608	323
Q02950	323
Q03201	323
Q03246	323
Q03430	323
Q03799	323
Q03976	323
P20448	22
P25586	22
P27476	22
P33201	22
P33750	22
P34078	22
P34247	22
P35194	22
P36009	22
P36144	22
P38333	22
P38712	22
P38719	22
P39985	22
P40055	22
P40079	22
P40498	22
P45818	22
P47077	22
P53131	22
P53251	22
P53317	22
P53335	22
P53743	22
P53914	22
Q03532	22
Q04217	22
Q04500	22
Q05022	22
Q05498	22
Q06106	22
Q06287	22
Q06344	22
Q06506	22
Q07623	22
Q08492	22
Q12136	22
Q12247	22
Q12339	22
Q12481	22
Q08096	157
Q08965	157
P02294	38
P04912	38
P02293	38
P04911	38
Q12692	38
P17891	150
P22137	150
P25587	164
Q06058	164
P36146	248
Q07845	248
P29366	10
P48562	10
Q12280	19
P40045	295
P40563	295
P38111	288
Q04377	288
P14682	2
P52286	2
Q03899	2
Q12018	2
P14907	7
P20676	7
P32499	7
P32500	7
P34077	7
P35729	7
P36161	7
P38181	7
P39685	7
P39705	7
P40064	7
P40066	7
P40368	7
P40457	7
P40477	7
P46673	7
P47054	7
P48837	7
P49686	7
P52593	7
P52891	7
P53011	7
Q02199	7
Q02455	7
Q02629	7
Q02630	7
Q03790	7
Q04491	7
Q05166	7
Q12315	7
Q12445	7
P32629	43
P39107	43
P46985	43
P47124	43
P50108	43
P38753	202
P40343	202
P47142	193
Q06696	193
Q12483	193
P36095	301
P36108	301
P39929	301
Q04272	301
P12868	82
P20795	82
P27801	82
P38959	82
Q03308	82
Q07468	82
P23643	82
P39702	82
P47104	2
Q03956	2
P53550	141
Q12517	141
O74700	192
P32830	192
P47045	192
P87108	192
Q08749	192
Q12328	192
P10507	135
P11914	135
P41814	132
P46959	132
Q03774	131
Q12009	131
P32773	320
P32774	320
P22007	62
P29703	62
P18898	62
P20133	126
P32864	126
Q00618	126
P13517	217
P28495	217
P33767	88
P39007	88
P41543	88
P46964	88
Q02795	88
Q03723	88
Q92316	88
Q99380	88
P48439	88
P14736	23
P40359	104
Q03406	104
Q12146	104
Q12488	104
P11747	4
P23255	4
P46677	4
P50105	4
Q03750	4
Q04226	4
Q05021	4
Q12297	4
P38242	125
P53178	125
P53102	246
P53187	246
P08539	10
P21374	40
P24384	40
P25337	40
P28004	40
P28320	40
P32523	40
P38241	40
P38302	40
P40968	40
P52868	40
P53277	40
P53333	40
P53769	40
P53854	40
Q02521	40
Q02770	40
Q02775	40
Q03375	40
Q03654	40
Q03772	40
Q04048	40
Q06091	40
Q12046	40
Q12309	40
Q12417	40
P32074	206
P40509	206
P41810	206
P41811	206
P43621	206
P53600	206
P53622	206
P32913	139
P34110	139
P38759	139
P40335	139
Q92331	139
P39925	115
P40341	115
P25573	195
P32795	195
Q04472	195
P32367	303
P33339	303
P34111	303
Q06339	303
Q12308	303
Q12415	303
P34160	218
Q08920	218
P36100	169
P36145	169
P06242	137
P06839	137
P32776	137
P37366	137
Q00578	137
Q02939	137
Q03290	137
Q04673	137
Q08816	137
Q12004	137
Q3E7C1	137
P27692	114
P32914	114
P40096	280
Q92317	280
P14922	199
P16649	199
P07703	72
P10964	72
P20434	72
P20435	72
P20436	72
P22138	72
P22139	72
P28000	72
P32529	72
P40422	72
P46669	72
P47006	72
P50106	72
Q01080	72
P53150	165
Q08387	165
P14242	52
P38920	52
Q07980	52
Q12083	52
P06700	27
P47035	27
Q00684	27
P38257	244
Q04149	244
P40005	314
P46988	314
P48363	314
P52553	314
P53900	314
Q04493	314
P23642	43
P53840	278
Q04659	278
P38273	292
P53129	292
P25342	120
P32457	120
P32458	120
P32468	120
Q07657	120
P53104	319
Q06628	319
P22219	83
P22543	83
Q02948	83
Q05919	83
P40507	73
P40985	73
P47047	73
P53632	73
Q12476	73
P48561	73
P25651	111
P29295	111
P40065	111
Q04087	111
P39984	324
Q12341	324
Q12373	324
P22204	55
P40484	55
P43563	109
P53894	109
P23293	298
Q05949	298
P06704	4
P46674	4
Q08231	4
P17157	49
P20052	49
P40038	49
P40186	49
Q08966	49
P53124	49
P35190	49
P25693	49
P24867	49
P38794	49
Q12477	49
P32803	100
P39704	100
P54837	100
Q05359	100
P20437	29
P13365	29
P24869	29
P30283	29
P40961	105
P50085	105
P40965	297
Q12175	297
P28496	325
P38703	325
Q03579	325
P00812	300
P05150	300
P28519	8
P14164	21
P46962	299
P46963	299
Q03957	299
P38803	153
P38883	153
P53877	153
P25293	120
P53890	120
Q12263	120
P35169	32
P38873	32
P41318	32
Q08921	32
P32600	32
P40061	32
P47041	32
Q04749	32
Q08236	32
P36116	129
P39904	129
P47061	129
Q12071	129
P36122	207
P40955	207
Q05029	207
Q08754	207
Q12114	207
P53942	196
Q05635	196
Q12338	196
P00401	194
P00420	194
P10174	194
Q01519	194
P38351	316
P38439	316
P53064	316
P89105	316
Q06697	316
P34230	190
P41909	190
P25559	81
P38877	81
P49956	81
P32807	198
Q04437	198
P39744	61
Q12176	61
Q07896	61
Q06512	254
Q99207	254
P15624	112
P15625	112
P33300	67
P35206	67
P38287	67
P47058	255
Q9URQ3	255
P32527	263
P38788	263
P14693	189
P50110	189
P53969	189
P33891	173
P53847	173
Q12745	173
P18410	264
P38757	264
O13539	210
P17629	210
P33441	210
P53552	210
P53851	210
Q07478	210
Q12159	210
P28627	108
P46972	108
Q05676	108
P22214	1
P28791	1
P41834	1
P53146	1
P33328	25
Q03322	25
Q04338	25
Q08144	25
P31109	25
P32328	55
P32912	25
P36015	25
Q12241	25
Q12255	25
P31377	25
P32854	25
P32867	25
P40357	25
Q04359	25
P39926	25
P06100	310
P06102	310
P25655	310
P31384	310
P34909	310
P39008	310
P53280	310
P53829	310
Q12514	310
P33420	281
P36224	281
P38696	281
Q04549	281
Q07887	281
P48581	235
Q02574	235
Q08949	235
P32641	81
P33892	94
P43535	94
P21651	122
P29467	122
P32841	122
P34218	18
P47128	18
Q08465	18
Q12311	18
P06701	27
P11978	27
P06780	53
P38631	53
P40989	53
P25638	18
P38768	18
P32897	3
P39515	3
P53220	3
Q02776	3
Q02889	3
P36147	3
P38523	3
P42949	3
Q01852	3
Q07914	3
P06774	144
P13434	144
P14064	144
Q02516	144
P06103	212
P32497	212
P38249	212
P40217	212
Q04067	212
P16658	243
P39707	243
Q02825	243
Q04675	243
P32915	14
P35179	14
P52870	14
P38353	14
P52871	14
P15367	101
P46965	101
Q04969	101
Q12133	101
P32786	284
P40992	284
Q04712	284
P53861	21
P32323	93
P32781	93
P40094	328
P53079	328
P53195	328
P53271	328
P53951	328
P53959	328
Q04632	328
Q06096	328
P32345	266
P38193	266
P40164	266
P38316	275
Q12380	275
Q03818	275
P00899	154
P00937	154
P22579	17
Q03010	17
Q04779	17
Q12432	18
P31385	17
P38255	17
P38429	17
P40505	17
P50947	17
Q07458	17
Q08923	17
P25648	170
P38931	170
P39073	170
P47821	170
P22804	1
P25385	1
Q01590	1
P38736	1
P43682	1
P31383	41
Q00362	41
P38903	41
P31539	282
P38276	282
Q12118	282
Q12125	282
Q12285	282
P53261	274
Q04660	274
Q12024	274
P20604	6
P40454	6
P43612	6
P40856	6
P36123	6
Q12158	84
P40090	262
Q04002	262
P38170	330
P38989	330
Q06156	330
Q06680	330
Q12267	330
P12753	273
P32829	273
P33301	273
P28005	87
P38208	87
P38291	87
P38336	87
P38786	87
P40571	87
P41812	87
P53218	87
P53833	87
P38270	83
Q05789	83
P53973	119
Q06623	119
Q06629	119
P36118	22
Q06411	22
P25632	24
P32597	24
P32832	24
P38210	24
P38781	24
P43609	24
Q02206	24
Q03124	24
Q06168	24
Q06488	24
Q06639	24
Q07979	24
Q9URQ5	24
P53236	24
P19658	332
P22224	332
P32844	332
P32855	332
P33332	332
P38261	332
P89102	332
Q06245	332
P20433	258
P34087	258
P32899	161
P47083	161
P53941	161
P40512	331
P47130	331
Q03981	331
Q04368	331
Q12348	331
Q12468	331
P25298	329
P25299	329
P39081	329
Q08685	329
Q99383	329
P32504	2
P35203	2
P40969	2
P53148	257
Q04431	257
P38283	191
P38991	191
P47134	191
Q3E7Y6	191
P24004	276
P33760	276
Q08215	276
P32800	121
Q04370	121
Q05568	121
P40155	103
P53112	103
P80667	103
P38855	59
P39108	59
P50091	59
P32613	86
P32893	86
Q03660	86
Q04183	86
P00958	261
P46655	261
P46672	261
P10363	231
P13382	231
P20457	231
P38121	231
P15436	315
P46957	315
P47110	315
P21951	11
P24482	11
P27344	11
P29539	26
Q06208	26
P31376	18
P35817	18
P38326	18
P53201	18
P53930	18
Q03388	18
Q03433	18
Q05471	18
Q06707	18
Q12509	18
P12612	290
P39076	290
P39077	290
P39078	290
P39079	290
P40413	290
P42943	290
P47079	290
O13563	99
O94742	99
P21242	99
P21243	99
P22141	99
P23638	99
P23639	99
P23724	99
P25043	99
P25451	99
P30656	99
P30657	99
P32379	99
P32496	99
P32565	99
P33297	99
P33298	99
P33299	99
P38624	99
P38764	99
P38886	99
P40016	99
P40302	99
P40303	99
P40327	99
P43588	99
P53549	99
Q01939	99
Q04062	99
Q06103	99
Q08723	99
Q12250	99
Q12377	99
P00445	265
P40202	265
P53299	294
P57744	294
P20606	28
P38968	28
P40482	28
P52490	313
P53152	313
P04051	72
P17890	72
P22276	72
P25441	72
P32349	72
P32910	72
P35718	72
P36121	72
P47076	72
Q04307	72
P04050	72
P08518	72
P16370	72
P27999	72
P38902	72
P34164	75
P29547	78
P36107	286
Q06346	286
P06104	37
P10862	37
Q07457	37
P19812	37
P39940	65
P48524	65
Q03758	65
Q07963	37
Q03162	37
P24279	305
P29469	305
P29496	305
P30665	305
P38132	305
P53091	305
P33755	42
P53044	42
P38428	90
Q02159	90
Q04952	53
P07342	283
P25605	283
P31382	74
P33775	74
P47190	74
P52867	74
P14906	14
P21825	14
P33754	14
P39742	14
Q04311	42
P38307	39
Q03714	39
Q04228	39
Q08109	39
P40318	39
P16664	289
P40395	289
P38751	326
P38957	326
P40465	326
Q12318	326
P34756	44
P42837	44
P53950	44
Q06708	44
P25301	272
P38953	272
P13433	321
P14908	321
P38806	18
P39995	18
P43572	18
P53911	18
Q06337	18
Q08649	18
P25045	285
P32368	285
P40970	285
P53224	285
Q06144	285
Q3E790	285
P39692	238
P47169	238
P38247	48
P53290	48
Q00582	48
Q02205	48
Q3E830	48
P32828	242
P40072	242
P32580	234
P39112	234
P23201	107
P40091	107
P41697	107
P41832	107
P48566	107
Q12317	107
P18409	327
P39722	327
P41800	327
P53083	327
Q92328	327
P12695	9
P16387	9
P16451	9
P32473	9
P38236	160
P40167	160
P41833	160
P32558	253
Q04636	253
P19263	307
P19659	307
P25046	307
P32259	307
P32569	307
P32570	307
P32585	307
P33308	307
P34162	307
P38304	307
P38633	307
P38782	307
P40356	307
P47822	307
P53114	307
Q06213	307
Q08278	307
Q12124	307
Q12321	307
Q12343	307
Q99278	307
P38164	7
P38742	7
P39923	7
P47170	7
Q03897	7
Q08281	7
P07834	2
P52488	250
Q06624	250
P24814	2
Q05930	2
Q04511	2
P47005	2
P53895	142
P53983	142
P54074	142
P39014	2
Q08496	2
Q06479	2
P38352	2
Q12347	2
Q04781	42
Q05468	42
Q12532	42
P40576	308
Q02888	308
P00830	106
P00854	106
P00856	106
P05626	106
P07251	106
P09457	106
P21306	106
P30902	106
P38077	106
P61829	106
P81449	106
P81450	106
P81451	106
Q06405	106
Q12165	106
Q12233	106
Q12349	106
P40993	87
Q12530	87
P36102	228
P53010	228
P17214	145
Q03096	145
Q06163	145
